Identifiant;n° notice BnF;Type de notice ;Type de document;Localisation;Exemplaire n°;Titre;Auteur;Contributeur;Editeur;Date;Description;Sujet;Couverture;Langue;Format;
http://catalogue.bnf.fr/ark:/12148/cb300872248;30087224;monographie;texte imprimé;ARS | Arsenal | magasin | 8-NF-82178 | ;5;Discours et fragments de M. Bergasse.;Bergasse, Nicolas (1750-1832). Auteur du texte;;Paris, P. Gueffier, imprimeur, rue du Foin-Saint-Jacques. Desenne, libraire, Palais du Tribunat. Ve. Dufresne, libraire, Palais de Justice. 1808.;1808;;;;fre | français | ;"[2]-VI-244 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb300872248;30087224;monographie;texte imprimé;Richelieu | Fonds du service reproduction | BnF | copie de travail | P96/4037 | ;6;Discours et fragments de M. Bergasse.;Bergasse, Nicolas (1750-1832). Auteur du texte;;Paris, P. Gueffier, imprimeur, rue du Foin-Saint-Jacques. Desenne, libraire, Palais du Tribunat. Ve. Dufresne, libraire, Palais de Justice. 1808.;1808;;;;fre | français | ;"[2]-VI-244 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb300872248;30087224;monographie;texte imprimé;BnF | Centre technique du livre | collection de sécurité | P96/4037 | ;7;Discours et fragments de M. Bergasse.;Bergasse, Nicolas (1750-1832). Auteur du texte;;Paris, P. Gueffier, imprimeur, rue du Foin-Saint-Jacques. Desenne, libraire, Palais du Tribunat. Ve. Dufresne, libraire, Palais de Justice. 1808.;1808;;;;fre | français | ;"[2]-VI-244 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb36392177x;36392177;monographie;texte imprimé;Document numérique | NUMM-4227575 | ;1;Discours prononcé a l'hôtel de ville de Lyon, le 21 décembre 1774 , par M. Bergasse, avocat.;Bergasse, Nicolas (1750-1832). Auteur du texte;;A Lyon, de l'Imprimerie d'Aimé de La Roche, imprimeur de la ville & du gouvernement, aux halles de la Grenette. M. DCC. LXXV.;1775;;Lyon (France);;fre | français | ;"47-[1] p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb36392177x;36392177;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | MFICHE 8-V PIECE-11789 | ;2;Discours prononcé a l'hôtel de ville de Lyon, le 21 décembre 1774 , par M. Bergasse, avocat.;Bergasse, Nicolas (1750-1832). Auteur du texte;;A Lyon, de l'Imprimerie d'Aimé de La Roche, imprimeur de la ville & du gouvernement, aux halles de la Grenette. M. DCC. LXXV.;1775;;Lyon (France);;fre | français | ;"47-[1] p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb36392177x;36392177;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | P96/4038 | ;3;Discours prononcé a l'hôtel de ville de Lyon, le 21 décembre 1774 , par M. Bergasse, avocat.;Bergasse, Nicolas (1750-1832). Auteur du texte;;A Lyon, de l'Imprimerie d'Aimé de La Roche, imprimeur de la ville & du gouvernement, aux halles de la Grenette. M. DCC. LXXV.;1775;;Lyon (France);;fre | français | ;"47-[1] p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb36392177x;36392177;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | 8-LK7-4379 | ;4;Discours prononcé a l'hôtel de ville de Lyon, le 21 décembre 1774 , par M. Bergasse, avocat.;Bergasse, Nicolas (1750-1832). Auteur du texte;;A Lyon, de l'Imprimerie d'Aimé de La Roche, imprimeur de la ville & du gouvernement, aux halles de la Grenette. M. DCC. LXXV.;1775;;Lyon (France);;fre | français | ;"47-[1] p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb36392177x;36392177;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | R-28265 | ;5;Discours prononcé a l'hôtel de ville de Lyon, le 21 décembre 1774 , par M. Bergasse, avocat.;Bergasse, Nicolas (1750-1832). Auteur du texte;;A Lyon, de l'Imprimerie d'Aimé de La Roche, imprimeur de la ville & du gouvernement, aux halles de la Grenette. M. DCC. LXXV.;1775;;Lyon (France);;fre | français | ;"47-[1] p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb36392177x;36392177;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | 8-V PIECE-11789 | ;6;Discours prononcé a l'hôtel de ville de Lyon, le 21 décembre 1774 , par M. Bergasse, avocat.;Bergasse, Nicolas (1750-1832). Auteur du texte;;A Lyon, de l'Imprimerie d'Aimé de La Roche, imprimeur de la ville & du gouvernement, aux halles de la Grenette. M. DCC. LXXV.;1775;;Lyon (France);;fre | français | ;"47-[1] p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb36392177x;36392177;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | X-19260 | ;7;Discours prononcé a l'hôtel de ville de Lyon, le 21 décembre 1774 , par M. Bergasse, avocat.;Bergasse, Nicolas (1750-1832). Auteur du texte;;A Lyon, de l'Imprimerie d'Aimé de La Roche, imprimeur de la ville & du gouvernement, aux halles de la Grenette. M. DCC. LXXV.;1775;;Lyon (France);;fre | français | ;"47-[1] p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb36392177x;36392177;monographie;texte imprimé;ARS | Arsenal | magasin | 8-BL-2870 (6) | ;8;Discours prononcé a l'hôtel de ville de Lyon, le 21 décembre 1774 , par M. Bergasse, avocat.;Bergasse, Nicolas (1750-1832). Auteur du texte;;A Lyon, de l'Imprimerie d'Aimé de La Roche, imprimeur de la ville & du gouvernement, aux halles de la Grenette. M. DCC. LXXV.;1775;;Lyon (France);;fre | français | ;"47-[1] p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb36392177x;36392177;monographie;texte imprimé;Richelieu | Fonds du service reproduction | BnF | copie de travail | P96/4038 | ;9;Discours prononcé a l'hôtel de ville de Lyon, le 21 décembre 1774 , par M. Bergasse, avocat.;Bergasse, Nicolas (1750-1832). Auteur du texte;;A Lyon, de l'Imprimerie d'Aimé de La Roche, imprimeur de la ville & du gouvernement, aux halles de la Grenette. M. DCC. LXXV.;1775;;Lyon (France);;fre | français | ;"47-[1] p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb36392177x;36392177;monographie;texte imprimé;BnF | Centre technique du livre | collection de sécurité | P96/4038 | ;10;Discours prononcé a l'hôtel de ville de Lyon, le 21 décembre 1774 , par M. Bergasse, avocat.;Bergasse, Nicolas (1750-1832). Auteur du texte;;A Lyon, de l'Imprimerie d'Aimé de La Roche, imprimeur de la ville & du gouvernement, aux halles de la Grenette. M. DCC. LXXV.;1775;;Lyon (France);;fre | français | ;"47-[1] p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb372429950;37242995;monographie;texte imprimé;Document numérique | NUMM-56901 | ;1;Recherches sur le commerce, les banques et les finances ([Reprod.]) publ. par M. Bergasse,...;;Bergasse, Nicolas. Éditeur scientifique;Micro Graphix;1789;"Collection : Les archives de la Révolution française ; 10.1.478";;;fre | français | ;"2 microfiches ; 105*148 mm";
http://catalogue.bnf.fr/ark:/12148/cb300872279;30087227;monographie;texte imprimé;Document numérique | NUMM-5485740 | ;1;"Essai sur la loi, sur la souveraineté, et sur la liberté de manifester ses pensées, ou sur la liberté de la presse ; par M. Bergasse. Dédié a S. M. l'empereur de Russie.";Bergasse, Nicolas (1750-1832). Auteur du texte;;Paris, Patris, imprimeur-libraire, rue de la Colombe, n° 4, quai de la Cité. Février 1817.;1817;;France (1814-1824, Louis XVIII);;fre | français | ;"XII-140 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb300872279;30087227;monographie;texte imprimé;Tolbiac | Haut-de-jardin - communication en banque de salle | P96/4039 | ;2;"Essai sur la loi, sur la souveraineté, et sur la liberté de manifester ses pensées, ou sur la liberté de la presse ; par M. Bergasse. Dédié a S. M. l'empereur de Russie.";Bergasse, Nicolas (1750-1832). Auteur du texte;;Paris, Patris, imprimeur-libraire, rue de la Colombe, n° 4, quai de la Cité. Février 1817.;1817;;France (1814-1824, Louis XVIII);;fre | français | ;"XII-140 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb300872279;30087227;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | MFICHE LB48-2966 | ;3;"Essai sur la loi, sur la souveraineté, et sur la liberté de manifester ses pensées, ou sur la liberté de la presse ; par M. Bergasse. Dédié a S. M. l'empereur de Russie.";Bergasse, Nicolas (1750-1832). Auteur du texte;;Paris, Patris, imprimeur-libraire, rue de la Colombe, n° 4, quai de la Cité. Février 1817.;1817;;France (1814-1824, Louis XVIII);;fre | français | ;"XII-140 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb300872279;30087227;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | 8-LB48-2966 | ;4;"Essai sur la loi, sur la souveraineté, et sur la liberté de manifester ses pensées, ou sur la liberté de la presse ; par M. Bergasse. Dédié a S. M. l'empereur de Russie.";Bergasse, Nicolas (1750-1832). Auteur du texte;;Paris, Patris, imprimeur-libraire, rue de la Colombe, n° 4, quai de la Cité. Février 1817.;1817;;France (1814-1824, Louis XVIII);;fre | français | ;"XII-140 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb300872279;30087227;monographie;texte imprimé;Richelieu | Fonds du service reproduction | BnF | copie de travail | P96/4039 | ;5;"Essai sur la loi, sur la souveraineté, et sur la liberté de manifester ses pensées, ou sur la liberté de la presse ; par M. Bergasse. Dédié a S. M. l'empereur de Russie.";Bergasse, Nicolas (1750-1832). Auteur du texte;;Paris, Patris, imprimeur-libraire, rue de la Colombe, n° 4, quai de la Cité. Février 1817.;1817;;France (1814-1824, Louis XVIII);;fre | français | ;"XII-140 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb300872279;30087227;monographie;texte imprimé;BnF | Centre technique du livre | collection de sécurité | P96/4039 | ;6;"Essai sur la loi, sur la souveraineté, et sur la liberté de manifester ses pensées, ou sur la liberté de la presse ; par M. Bergasse. Dédié a S. M. l'empereur de Russie.";Bergasse, Nicolas (1750-1832). Auteur du texte;;Paris, Patris, imprimeur-libraire, rue de la Colombe, n° 4, quai de la Cité. Février 1817.;1817;;France (1814-1824, Louis XVIII);;fre | français | ;"XII-140 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb36719068d;36719068;monographie;texte imprimé;Document numérique | NUMM-3047042 | ;1;Observations de M. de Bergasse, sur un écrit de M. de Beaumarchais.;Bergasse, Nicolas (1750-1832). Auteur du texte;;;1787;[Factum. Beaumarchais, Pierre Augustin Caron de. 1787] | [Factum. Kornmann, Guillaume. 1787] | [Factum. Daudet de Jossan, Christophe-Louis. 1787] | [Factum. Lenoir, Jean-Charles-Pierre. 1787] | [Factum. Kornmann, Catherine-Marie (née Foesch). 1787] | [Factum. Bergasse, Nicolas1787] | ;;;fre | français | ;"7 p. ; in-4";
http://catalogue.bnf.fr/ark:/12148/cb36719068d;36719068;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | 4-FM-15840 (6) | ;2;Observations de M. de Bergasse, sur un écrit de M. de Beaumarchais.;Bergasse, Nicolas (1750-1832). Auteur du texte;;;1787;[Factum. Beaumarchais, Pierre Augustin Caron de. 1787] | [Factum. Kornmann, Guillaume. 1787] | [Factum. Daudet de Jossan, Christophe-Louis. 1787] | [Factum. Lenoir, Jean-Charles-Pierre. 1787] | [Factum. Kornmann, Catherine-Marie (née Foesch). 1787] | [Factum. Bergasse, Nicolas1787] | ;;;fre | français | ;"7 p. ; in-4";
http://catalogue.bnf.fr/ark:/12148/cb372610303;37261030;monographie;texte imprimé;Document numérique | NUMM-47047 | ;1;Observations du sieur Bergasse, sur l'écrit au sieur de Beaumarchais, ayant pour titre "Court mémoire", en attendant l'autre, dans la cause du sieur Kornmann ([Reprod.]) ;Bergasse, Nicolas (1750-1832). Auteur du texte;;Pergamon press;1788;"Collection : Les archives de la Révolution française ; 5.107";Beaumarchais, Pierre-Augustin Caron de (1732-1799);;fre | français | ;"1 microfiche ; 105*148 mm";
http://catalogue.bnf.fr/ark:/12148/cb37241490n;37241490;monographie;texte imprimé;Document numérique | NUMM-56858 | ;1;Nouvelle et dernière protestation de M. Bergasse, député de la sénéchaussée de Lyon, contre les assignats-monnoie ([Reprod.]) ;Bergasse, Nicolas (1750-1832). Auteur du texte;;Micro Graphix;1790;"Collection : Les archives de la Révolution française ; 10.1.243";Assignats;;fre | français | ;"1 microfiche ; 105*148 mm";
http://catalogue.bnf.fr/ark:/12148/cb37243861n;37243861;monographie;texte imprimé;Document numérique | NUMM-43207 | ;1;"Lettre de M. Bergasse, député de la sénéchaussée de Lyon, à ses commettans, au sujet de la protestation contre les assignats-monnoie : accompagnée d'un tableau comparatif du système de Law avec le système de la caisse d'escompte & des assignats-monnoie ; et suivie de Quelques réflexions sur un article du Patriote François, rédigé par M. Brissot de Warville ([Reprod.]) ";Bergasse, Nicolas (1750-1832). Auteur du texte;;Maxwell;1790;"Collection : Les archives de la Révolution française ; 10.1.3";Assignats;;fre | français | ;"1 microfiche ; 105*148 mm";
http://catalogue.bnf.fr/ark:/12148/cb37243848f;37243848;monographie;texte imprimé;Document numérique | NUMM-43206 | ;1;Protestation de M. Bergasse, député de la sénéchaussée de Lyon, contre les assignats-monnoie ([Reprod.]) ;Bergasse, Nicolas (1750-1832). Auteur du texte;;Maxwellx;1790;"Collection : Les archives de la Révolution française ; 10.1.2";Assignats;;fre | français | ;"1 microfiche ; 105*148 mm";
http://catalogue.bnf.fr/ark:/12148/cb372438682;37243868;monographie;texte imprimé;Document numérique | NUMM-43211 | ;1;Réponse de M. Bergasse au mémoire de M. de Montesquiou sur les assignats : écrit où l'on traite la question des assignats sous de nouveaux points de vue et où l'on examine ce qu'il faut penser de l'établissement d'une banque publique dans les circonstances présentes ([Reprod.]) ;Bergasse, Nicolas (1750-1832). Auteur du texte;;Maxwell;1791;"Collection : Les archives de la Révolution française ; 10.1.7";Assignats;;fre | français | ;"1 microfiche ; 105*148 mm";
http://catalogue.bnf.fr/ark:/12148/cb30087222k;30087222;monographie;texte imprimé;Document numérique | NUMM-6346008 | ;1;Dialogue entre un magnétiseur qui cherche les moyens de propager le magnétisme, et un incrédule qui croit l'avoir trouvé.;Bergasse, Nicolas (1750-1832). Auteur du texte;;Paris, chez les Marchands de nouveautés. 1818.;1818;;Magnétisme animal;;fre | français | ;"14 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb30087222k;30087222;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | 8-TB64-108 | ;2;Dialogue entre un magnétiseur qui cherche les moyens de propager le magnétisme, et un incrédule qui croit l'avoir trouvé.;Bergasse, Nicolas (1750-1832). Auteur du texte;;Paris, chez les Marchands de nouveautés. 1818.;1818;;Magnétisme animal;;fre | français | ;"14 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb30087223x;30087223;monographie;texte imprimé;Document numérique | NUMM-6119516 | ;1;Discours de M. Bergasse, dans son affaire a la Cour d'assises.;Bergasse, Nicolas (1750-1832). Auteur du texte;;Paris, A. Egron, imprimeur-libraire, rue des Noyers, n° 37. 1821.;1821;;France (1814-1824, Louis XVIII);;fre | français | ;"11 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb30087223x;30087223;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | 8-LB48-3267 | ;2;Discours de M. Bergasse, dans son affaire a la Cour d'assises.;Bergasse, Nicolas (1750-1832). Auteur du texte;;Paris, A. Egron, imprimeur-libraire, rue des Noyers, n° 37. 1821.;1821;;France (1814-1824, Louis XVIII);;fre | français | ;"11 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb33986211n;33986211;monographie;texte imprimé;Document numérique | NUMM-312565 | ;1;Discours sur l'humanité des juges dans l'administration de la justice criminelle.;Bergasse, Nicolas (1750-1832). Auteur du texte;;[S.l., ca 1787];1787;;Justice -- Administration -- France (Ancien Régime);;fre | français | ;"48 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb33986211n;33986211;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | 8-LF23-46 | ;2;Discours sur l'humanité des juges dans l'administration de la justice criminelle.;Bergasse, Nicolas (1750-1832). Auteur du texte;;[S.l., ca 1787];1787;;Justice -- Administration -- France (Ancien Régime);;fre | français | ;"48 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb33986211n;33986211;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | FB-20400 | ;3;Discours sur l'humanité des juges dans l'administration de la justice criminelle.;Bergasse, Nicolas (1750-1832). Auteur du texte;;[S.l., ca 1787];1787;;Justice -- Administration -- France (Ancien Régime);;fre | français | ;"48 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb33986211n;33986211;monographie;texte imprimé;ARS | Arsenal | magasin | 8-J-5104 | ;4;Discours sur l'humanité des juges dans l'administration de la justice criminelle.;Bergasse, Nicolas (1750-1832). Auteur du texte;;[S.l., ca 1787];1787;;Justice -- Administration -- France (Ancien Régime);;fre | français | ;"48 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb31797277d;31797277;monographie;texte imprimé;Document numérique | NUMM-990780 | ;1;Mémoire du sieur Bergasse dans la cause du sieur Kornmann, contre le sieur de Beaumarchais et le prince de Nassau...;Bergasse, Nicolas (1750-1832). Auteur du texte;;;1788;;;;fre | français | ;;
http://catalogue.bnf.fr/ark:/12148/cb31797277d;31797277;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | 8-Z LE SENNE-10559 (10) | ;2;Mémoire du sieur Bergasse dans la cause du sieur Kornmann, contre le sieur de Beaumarchais et le prince de Nassau...;Bergasse, Nicolas (1750-1832). Auteur du texte;;;1788;;;;fre | français | ;;
http://catalogue.bnf.fr/ark:/12148/cb31797277d;31797277;monographie;texte imprimé;Richelieu | Arts du spectacle | magasin | 8-RF-16854 | ;3;Mémoire du sieur Bergasse dans la cause du sieur Kornmann, contre le sieur de Beaumarchais et le prince de Nassau...;Bergasse, Nicolas (1750-1832). Auteur du texte;;;1788;;;;fre | français | ;;
http://catalogue.bnf.fr/ark:/12148/cb31797277d;31797277;monographie;texte imprimé;ARS | Arsenal | magasin | 8-J-5512 | ;4;Mémoire du sieur Bergasse dans la cause du sieur Kornmann, contre le sieur de Beaumarchais et le prince de Nassau...;Bergasse, Nicolas (1750-1832). Auteur du texte;;;1788;;;;fre | français | ;;
http://catalogue.bnf.fr/ark:/12148/cb31797277d;31797277;monographie;texte imprimé;ARS | Arsenal | magasin | 8-J-5513 | ;5;Mémoire du sieur Bergasse dans la cause du sieur Kornmann, contre le sieur de Beaumarchais et le prince de Nassau...;Bergasse, Nicolas (1750-1832). Auteur du texte;;;1788;;;;fre | français | ;;
http://catalogue.bnf.fr/ark:/12148/cb31797277d;31797277;monographie;texte imprimé;ARS | Arsenal | magasin | GD-2862 (1) | ;6;Mémoire du sieur Bergasse dans la cause du sieur Kornmann, contre le sieur de Beaumarchais et le prince de Nassau...;Bergasse, Nicolas (1750-1832). Auteur du texte;;;1788;;;;fre | français | ;;
http://catalogue.bnf.fr/ark:/12148/cb30087274t;30087274;monographie;texte imprimé;Document numérique | NUMM-5436308 | ;1;Vues politiques arrachées a un homme d'État.;Bergasse, Nicolas (1750-1832). Auteur du texte;;([Paris.] De l'Imprimerie de C.-F. Patris, rue de la Colombe, n° 4, quai de la Cité [1816].);1816;;France (1814-1824, Louis XVIII);;fre | français | ;"[2]-8 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb30087274t;30087274;monographie;texte imprimé;Tolbiac | Haut-de-jardin - communication en banque de salle | P96/4042 | ;2;Vues politiques arrachées a un homme d'État.;Bergasse, Nicolas (1750-1832). Auteur du texte;;([Paris.] De l'Imprimerie de C.-F. Patris, rue de la Colombe, n° 4, quai de la Cité [1816].);1816;;France (1814-1824, Louis XVIII);;fre | français | ;"[2]-8 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb30087274t;30087274;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | MFICHE LB48-683 | ;3;Vues politiques arrachées a un homme d'État.;Bergasse, Nicolas (1750-1832). Auteur du texte;;([Paris.] De l'Imprimerie de C.-F. Patris, rue de la Colombe, n° 4, quai de la Cité [1816].);1816;;France (1814-1824, Louis XVIII);;fre | français | ;"[2]-8 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb30087274t;30087274;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | 8-LB48-683 | ;4;Vues politiques arrachées a un homme d'État.;Bergasse, Nicolas (1750-1832). Auteur du texte;;([Paris.] De l'Imprimerie de C.-F. Patris, rue de la Colombe, n° 4, quai de la Cité [1816].);1816;;France (1814-1824, Louis XVIII);;fre | français | ;"[2]-8 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb30087274t;30087274;monographie;texte imprimé;Richelieu | Fonds du service reproduction | BnF | copie de travail | P96/4042 | ;5;Vues politiques arrachées a un homme d'État.;Bergasse, Nicolas (1750-1832). Auteur du texte;;([Paris.] De l'Imprimerie de C.-F. Patris, rue de la Colombe, n° 4, quai de la Cité [1816].);1816;;France (1814-1824, Louis XVIII);;fre | français | ;"[2]-8 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb30087274t;30087274;monographie;texte imprimé;BnF | Centre technique du livre | collection de sécurité | P96/4042 | ;6;Vues politiques arrachées a un homme d'État.;Bergasse, Nicolas (1750-1832). Auteur du texte;;([Paris.] De l'Imprimerie de C.-F. Patris, rue de la Colombe, n° 4, quai de la Cité [1816].);1816;;France (1814-1824, Louis XVIII);;fre | français | ;"[2]-8 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb300872604;30087260;monographie;texte imprimé;Document numérique | NUMM-5487338 | ;1;Réflexions de M. Bergasse, ancien député a l'Assemblée constituante, sur l'acte constitutionnel du Sénat.;Bergasse, Nicolas (1750-1832). Auteur du texte;;[S.l., 1814];1814;;France (1804-1814, Empire);;fre | français | ;"16 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb300872604;30087260;monographie;texte imprimé;Tolbiac | Haut-de-jardin - communication en banque de salle | P96/4034 | ;2;Réflexions de M. Bergasse, ancien député a l'Assemblée constituante, sur l'acte constitutionnel du Sénat.;Bergasse, Nicolas (1750-1832). Auteur du texte;;[S.l., 1814];1814;;France (1804-1814, Empire);;fre | français | ;"16 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb300872604;30087260;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | MFICHE LB44-653 | ;3;Réflexions de M. Bergasse, ancien député a l'Assemblée constituante, sur l'acte constitutionnel du Sénat.;Bergasse, Nicolas (1750-1832). Auteur du texte;;[S.l., 1814];1814;;France (1804-1814, Empire);;fre | français | ;"16 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb300872604;30087260;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | 8-LB44-653 | ;4;Réflexions de M. Bergasse, ancien député a l'Assemblée constituante, sur l'acte constitutionnel du Sénat.;Bergasse, Nicolas (1750-1832). Auteur du texte;;[S.l., 1814];1814;;France (1804-1814, Empire);;fre | français | ;"16 p. ; in-8";
